decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
436,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,98,2026-07-10T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.62,0,152,microsoft corporation msft shareholders who lost money have opportunity to lead securities fraud lawsuit,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,385.1,390.99,0.01529473,-0.01529473,0,-589.000052,SPY,754.95,749.17,-0.00765614,-0.00763859,0,39,39,0,2,1,6,3,8,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,30.0,2277.871,1,0,news_enriched,0.00431,0.003083,-0.000237,-0.003094,neutral,up,low,0.571429,0.001925,-0.013803,-0.030854,0.023574,0.508275,0.00895,0.012055
437,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,98,2026-07-10T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.3,0,190,"Federal Reserve releases minutes for the June 16-17, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,754.95,749.17,-0.00765614,,,39,39,0,0,1,6,3,8,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,30.0,2277.871,1,0,news_enriched,0.00431,0.003083,-0.000237,-0.003094,neutral,up,low,0.571429,,,,,,,
813,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,98,2026-07-10T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.86,0,108,,0,0,0,,0,,0,0,,,,,,,,SPY,754.95,749.17,-0.00765614,,,39,39,0,0,1,6,3,8,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,30.0,2277.871,1,0,news_enriched,0.00431,0.003083,-0.000237,-0.003094,neutral,up,low,0.571429,,,,,,,
814,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,98,2026-07-10T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,50,,0.66,1,152,microsoft corporation msft shareholders who lost money have opportunity to lead securities fraud lawsuit,0,0,1,1,0,approved,0,0,,385.1,390.99,0.01529473,-0.01529473,0,-294.500026,SPY,754.95,749.17,-0.00765614,-0.00763859,0,39,39,0,2,1,6,3,8,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,30.0,2277.871,1,0,news_enriched,0.00431,0.003083,-0.000237,-0.003094,neutral,up,low,0.571429,0.001925,-0.013803,-0.030854,0.023574,0.508275,0.00895,0.012055
815,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,98,2026-07-10T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.82,0,159,"Federal Reserve releases minutes for the June 16-17, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,754.95,749.17,-0.00765614,,,39,39,0,0,1,6,3,8,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,30.0,2277.871,1,0,news_enriched,0.00431,0.003083,-0.000237,-0.003094,neutral,up,low,0.571429,,,,,,,
438,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,165,,0,0,0,,0,,0,0,,,,,,,,SPY,749.17,751.83,0.0035506,,,27,27,0,0,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,,,,,,,
439,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.6,0,148,spacex tesla stock ipo biggest capital misallocation,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,394.76,396.18,0.00359712,-0.00359712,0,-141.999909,SPY,749.17,751.83,0.0035506,-0.00714772,0,27,27,0,1,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,-0.031881,-0.05958,-0.010998,0.037748,0.706811,-0.007725,-0.014716
440,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,749.17,751.83,0.0035506,,,27,27,0,0,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,,,,,,,
816,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,1,196,spacex tesla stock ipo biggest capital misallocation,0,0,0,,0,,0,0,,,,,,,,SPY,749.17,751.83,0.0035506,,,27,27,0,0,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,,,,,,,
817,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.84,1,126,spacex tesla stock ipo biggest capital misallocation,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,394.76,396.18,0.00359712,-0.00359712,0,-141.999909,SPY,749.17,751.83,0.0035506,-0.00714772,0,27,27,0,1,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,-0.031881,-0.05958,-0.010998,0.037748,0.706811,-0.007725,-0.014716
818,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,99,2026-07-13T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,749.17,751.83,0.0035506,,,27,27,0,0,0,4,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,60.0,1330.0,1,0,news_enriched,-0.007656,-0.01898,-0.005919,-0.026206,neutral,sideways,low,0.539683,,,,,,,
441,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,117,,0,0,0,,0,,0,0,,,,,,,,SPY,751.83,754.81,0.00396366,,,34,34,0,0,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,,,,,,,
442,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,80,,0.55,0,122,why alphabet googl one best,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,359.51,370.92,0.03173764,-0.03173764,0,-912.799917,SPY,751.83,754.81,0.00396366,-0.0357013,0,34,34,0,1,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,0.019858,-0.020489,-0.000473,0.020917,0.528236,-0.003716,0.005305
443,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,140,,0,0,0,,0,,0,0,,,,,,,,SPY,751.83,754.81,0.00396366,,,34,34,0,0,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,,,,,,,
819,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.87,0,116,,0,0,0,,0,,0,0,,,,,,,,SPY,751.83,754.81,0.00396366,,,34,34,0,0,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,,,,,,,
820,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.78,0,133,why alphabet googl one best,0,0,0,,0,,0,0,,,,,,,,SPY,751.83,754.81,0.00396366,,,34,34,0,0,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,,,,,,,
821,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,100,2026-07-14T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.93,0,116,,0,0,0,,0,,0,0,,,,,,,,SPY,751.83,754.81,0.00396366,,,34,34,0,0,1,10,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,40.0,1126.75,1,0,news_enriched,0.003551,0.01117,0.00131,0.013674,neutral,sideways,low,0.365079,,,,,,,
444,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,192,,0,0,0,,0,,0,0,,,,,,,,SPY,754.81,750.72,-0.00541858,,,47,47,0,0,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,,,,,,,
445,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.6,1,142,chamath palihapitiya sees very obvious industrial logic in spacex acquiring tesla to fund elon musks broad swath of projects,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,394.46,391.06,-0.00861938,0.00861938,1,340.000063,SPY,754.81,750.72,-0.00541858,0.01403796,1,47,47,0,2,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,-0.004341,0.001015,-0.040593,0.037415,0.720539,0.008128,-0.012143
446,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,174,,0,0,0,,0,,0,0,,,,,,,,SPY,754.81,750.72,-0.00541858,,,47,47,0,0,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,,,,,,,
822,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.84,0,121,,0,0,0,,0,,0,0,,,,,,,,SPY,754.81,750.72,-0.00541858,,,47,47,0,0,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,,,,,,,
823,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.62,1,136,chamath palihapitiya sees very obvious industrial logic in spacex acquiring tesla to fund elon musks broad swath of projects,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,394.46,391.06,-0.00861938,0.00861938,1,340.000063,SPY,754.81,750.72,-0.00541858,0.01403796,1,47,47,0,2,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,-0.004341,0.001015,-0.040593,0.037415,0.720539,0.008128,-0.012143
824,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,101,2026-07-15T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.98,0,112,,0,0,0,,0,,0,0,,,,,,,,SPY,754.81,750.72,-0.00541858,,,47,47,0,0,2,16,4,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,16.0,1651.1707,1,0,news_enriched,0.003964,-0.00271,0.001903,0.000537,neutral,sideways,low,0.603175,,,,,,,
447,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,188,,0,0,0,,0,,0,0,,,,,,,,SPY,750.72,743.29,-0.00989717,,,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,,,,,,,
448,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,QQQ,100,,0.55,0,151,BLS releases Consumer Price Index for June 2026,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,705.94,695.33,-0.01502961,0.01502961,1,1061.000288,SPY,750.72,743.29,-0.00989717,0.02492678,1,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,-0.01644,-0.023974,-0.032773,0.016382,0.939143,-0.007983,-0.019125
449,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,750.72,743.29,-0.00989717,,,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,,,,,,,
825,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.89,0,129,,0,0,0,,0,,0,0,,,,,,,,SPY,750.72,743.29,-0.00989717,,,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,,,,,,,
826,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.72,0,133,,0,0,0,,0,,0,0,,,,,,,,SPY,750.72,743.29,-0.00989717,,,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,,,,,,,
827,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,102,2026-07-16T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,750.72,743.29,-0.00989717,,,54,54,0,0,2,22,5,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,39.0,2374.9167,1,0,news_enriched,-0.005419,-0.01644,-0.000356,-0.019847,neutral,sideways,low,0.650794,,,,,,,
450,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,103,2026-07-17T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,150,,0,0,0,,0,,0,0,,,,,,,,SPY,743.29,742.09,-0.00161444,,,52,52,0,0,2,21,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;seekingalpha.com;yahoo.com,45.0,2656.7045,1,0,news_enriched,-0.009897,-0.01503,0.003681,0.009453,risk_off,sideways,low,0.222222,,,,,,,
